original_line,processed
Zımpara elinde,"[{'input': 'Zımpara', 'root': 'zımpara', 'type': 'Noun'}, {'input': 'elinde', 'root': 'el', 'type': 'Noun'}, {'input': 'elinde', 'root': 'el', 'type': 'Noun'}]"
Günlerce boya- cila,"[{'input': 'Günlerce', 'root': 'günlerce', 'type': 'Adverb'}, {'input': 'Günlerce', 'root': 'gün', 'type': 'Noun'}, {'input': 'boya', 'root': 'boyamak', 'type': 'Verb'}, {'input': 'boya', 'root': 'boy', 'type': 'Noun'}, {'input': 'boya', 'root': 'boya', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'cila', 'root': 'cila', 'type': 'Noun'}]"
Yapmak niye,"[{'input': 'Yapmak', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Olsun,"[{'input': 'Olsun', 'root': 'olmak', 'type': 'Verb'}]"
şeyi önce,"[{'input': 'şeyi', 'root': 'Şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}]"
Kendimiz yapıyoruz,"[{'input': 'Kendimiz', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'yapıyoruz', 'root': 'yapmak', 'type': 'Verb'}]"
Yaşam bizim yaşamımız,"[{'input': 'Yaşam', 'root': 'yaşam', 'type': 'Noun'}, {'input': 'Yaşam', 'root': 'Yaşam', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'yaşamımız', 'root': 'yaşam', 'type': 'Noun'}, {'input': 'yaşamımız', 'root': 'Yaşam', 'type': 'Noun'}]"
Bizden sonra olacağı,"[{'input': 'Bizden', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'Bizden', 'root': 'biz', 'type': 'Noun'}, {'input': 'Bizden', 'root': 'Bizde', 'type': 'Noun'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}, {'input': 'olacağı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacağı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacağı', 'root': 'olmak', 'type': 'Verb'}]"
Hiç önemli değil,"[{'input': 'Hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'Hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'önemli', 'root': 'önem', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
yıl baharı ilk kez,"[{'input': 'yıl', 'root': 'yılmak', 'type': 'Verb'}, {'input': 'yıl', 'root': 'yıl', 'type': 'Noun'}, {'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adjective'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adverb'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Noun'}, {'input': 'kez', 'root': 'kez', 'type': 'Noun'}]"
Çeşme - Çiftlikköy karşıladık,"[{'input': 'Çeşme', 'root': 'çeşme', 'type': 'Noun'}, {'input': 'Çeşme', 'root': 'Çeşme', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'Çiftlikköy', 'root': 'Çiftlikköy', 'type': 'Noun'}, {'input': 'karşıladık', 'root': 'karşılamak', 'type': 'Verb'}, {'input': 'karşıladık', 'root': 'karşılamak', 'type': 'Verb'}, {'input': 'karşıladık', 'root': 'karşılamak', 'type': 'Verb'}]"
Artık mahalle sayılıyoruz,"[{'input': 'Artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'Artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'Artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'mahalle', 'root': 'mahal', 'type': 'Noun'}, {'input': 'mahalle', 'root': 'mahal', 'type': 'Noun'}, {'input': 'mahalle', 'root': 'mahalle', 'type': 'Noun'}, {'input': 'sayılıyoruz', 'root': 'sayılamak', 'type': 'Verb'}, {'input': 'sayılıyoruz', 'root': 'saymak', 'type': 'Verb'}]"
Soğuk kış günlerinden sonra,"[{'input': 'Soğuk', 'root': 'soğuk', 'type': 'Adjective'}, {'input': 'Soğuk', 'root': 'soğuk', 'type': 'Adverb'}, {'input': 'Soğuk', 'root': 'soğuk', 'type': 'Noun'}, {'input': 'kış', 'root': 'kış', 'type': 'Adverb'}, {'input': 'kış', 'root': 'kış', 'type': 'Noun'}, {'input': 'günlerinden', 'root': 'gün', 'type': 'Noun'}, {'input': 'günlerinden', 'root': 'gün', 'type': 'Noun'}, {'input': 'günlerinden', 'root': 'gün', 'type': 'Noun'}, {'input': 'günlerinden', 'root': 'gün', 'type': 'Noun'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}]"
Havalar ısındı,"[{'input': 'Havalar', 'root': 'hava', 'type': 'Noun'}, {'input': 'Havalar', 'root': 'hava', 'type': 'Adjective'}, {'input': 'Havalar', 'root': 'hava', 'type': 'Adjective'}, {'input': 'Havalar', 'root': 'hav', 'type': 'Noun'}, {'input': 'Havalar', 'root': 'hava', 'type': 'Noun'}, {'input': 'ısındı', 'root': 'ısınmak', 'type': 'Verb'}, {'input': 'ısındı', 'root': 'ısı', 'type': 'Noun'}, {'input': 'ısındı', 'root': 'ısın', 'type': 'Noun'}]"
Karıncalar kıpırdaşmaya başladı,"[{'input': 'Karıncalar', 'root': 'karınca', 'type': 'Noun'}, {'input': 'Karıncalar', 'root': 'karıncalar', 'type': 'Noun'}, {'input': 'Karıncalar', 'root': 'karınca', 'type': 'Noun'}, {'input': 'kıpırdaşmaya', 'root': 'kıpırdaşmak', 'type': 'Verb'}, {'input': 'kıpırdaşmaya', 'root': 'kıpırdaşmak', 'type': 'Verb'}, {'input': 'başladı', 'root': 'başlamak', 'type': 'Verb'}]"
Bahçe bakıldı ekildi,"[{'input': 'Bahçe', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'Bahçe', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'bakıldı', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'ekildi', 'root': 'ekmek', 'type': 'Verb'}]"
Etrafta kır çiçekleri açtı,"[{'input': 'Etrafta', 'root': 'etraf', 'type': 'Noun'}, {'input': 'kır', 'root': 'kır', 'type': 'Adjective'}, {'input': 'kır', 'root': 'kırmak', 'type': 'Verb'}, {'input': 'kır', 'root': 'kır', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçekleri', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'açtı', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açtı', 'root': 'aç', 'type': 'Adjective'}]"
Doğa yavaş yavaş canlandı,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adjective'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adverb'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adjective'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adverb'}, {'input': 'canlandı', 'root': 'canlanmak', 'type': 'Verb'}, {'input': 'canlandı', 'root': 'can', 'type': 'Adjective'}, {'input': 'canlandı', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlandı', 'root': 'can', 'type': 'Noun'}]"
Kurtçuklar kelebek oldu,"[{'input': 'Kurtçuklar', 'root': 'kurt', 'type': 'Noun'}, {'input': 'Kurtçuklar', 'root': 'Kurt', 'type': 'Noun'}, {'input': 'Kurtçuklar', 'root': 'kurt', 'type': 'Adjective'}, {'input': 'Kurtçuklar', 'root': 'kurt', 'type': 'Noun'}, {'input': 'Kurtçuklar', 'root': 'Kurt', 'type': 'Noun'}, {'input': 'Kurtçuklar', 'root': 'kurt', 'type': 'Adjective'}, {'input': 'kelebek', 'root': 'kelebek', 'type': 'Adjective'}, {'input': 'kelebek', 'root': 'Kelebek', 'type': 'Noun'}, {'input': 'kelebek', 'root': 'kelebek', 'type': 'Noun'}, {'input': 'oldu', 'root': 'olmak', 'type': 'Verb'}]"
Boy gösterdi papatyalar,"[{'input': 'Boy', 'root': 'boy', 'type': 'Noun'}, {'input': 'gösterdi', 'root': 'göstermek', 'type': 'Verb'}, {'input': 'papatyalar', 'root': 'papatya', 'type': 'Noun'}, {'input': 'papatyalar', 'root': 'papatya', 'type': 'Noun'}]"
Sarı- Beyaz iri gözlü,"[{'input': 'Sarı', 'root': 'sarı', 'type': 'Adjective'}, {'input': 'Sarı', 'root': 'sarı', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'Beyaz', 'root': 'beyaz', 'type': 'Adjective'}, {'input': 'Beyaz', 'root': 'beyaz', 'type': 'Noun'}, {'input': 'iri', 'root': 'iri', 'type': 'Adjective'}, {'input': 'gözlü', 'root': 'göz', 'type': 'Noun'}]"
Çeşme papatyaları,"[{'input': 'Çeşme', 'root': 'çeşme', 'type': 'Noun'}, {'input': 'Çeşme', 'root': 'Çeşme', 'type': 'Noun'}, {'input': 'papatyaları', 'root': 'papatya', 'type': 'Noun'}, {'input': 'papatyaları', 'root': 'papatya', 'type': 'Noun'}, {'input': 'papatyaları', 'root': 'papatya', 'type': 'Noun'}, {'input': 'papatyaları', 'root': 'papatya', 'type': 'Noun'}]"
Gözlerimize bakıyor,"[{'input': 'Gözlerimize', 'root': 'göz', 'type': 'Noun'}, {'input': 'bakıyor', 'root': 'bakmak', 'type': 'Verb'}]"
Seviyor -Sevmiyor,"[{'input': 'Seviyor', 'root': 'sevmek', 'type': 'Verb'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'Sevmiyor', 'root': 'sevmek', 'type': 'Verb'}]"
Yap diyor,"[{'input': 'Yap', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'diyor', 'root': 'demek', 'type': 'Verb'}]"
Gelincikler daha tomurcukta,"[{'input': 'Gelincikler', 'root': 'gelincik', 'type': 'Noun'}, {'input': 'Gelincikler', 'root': 'gelincik', 'type': 'Noun'}, {'input': 'Gelincikler', 'root': 'gelin', 'type': 'Noun'}, {'input': 'Gelincikler', 'root': 'gelin', 'type': 'Noun'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'tomurcukta', 'root': 'tomurcuk', 'type': 'Noun'}]"
Doğa uyandı,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'uyandı', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'uyandı', 'root': 'uymak', 'type': 'Verb'}]"
Hava temiz,"[{'input': 'Hava', 'root': 'hava', 'type': 'Adjective'}, {'input': 'Hava', 'root': 'hav', 'type': 'Noun'}, {'input': 'Hava', 'root': 'hava', 'type': 'Noun'}, {'input': 'temiz', 'root': 'temiz', 'type': 'Adjective'}, {'input': 'temiz', 'root': 'temiz', 'type': 'Adverb'}, {'input': 'temiz', 'root': 'te', 'type': 'Noun'}, {'input': 'temiz', 'root': 'tem', 'type': 'Noun'}]"
Dünya güzel,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}]"
insanlar,"[{'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}]"
Çevremizi temiz tutsalar,"[{'input': 'Çevremizi', 'root': 'çevre', 'type': 'Noun'}, {'input': 'temiz', 'root': 'temiz', 'type': 'Adjective'}, {'input': 'temiz', 'root': 'temiz', 'type': 'Adverb'}, {'input': 'temiz', 'root': 'te', 'type': 'Noun'}, {'input': 'temiz', 'root': 'tem', 'type': 'Noun'}, {'input': 'tutsalar', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutsalar', 'root': 'Tut', 'type': 'Noun'}]"
Yeşili korusalar arttırsalar,"[{'input': 'Yeşili', 'root': 'yeşil', 'type': 'Noun'}, {'input': 'Yeşili', 'root': 'yeşil', 'type': 'Noun'}, {'input': 'Yeşili', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'Yeşili', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'korusalar', 'root': 'korumak', 'type': 'Verb'}, {'input': 'arttırsalar', 'root': 'arttırmak', 'type': 'Verb'}, {'input': 'arttırsalar', 'root': 'artmak', 'type': 'Verb'}]"
Sağlıklı olmak,"[{'input': 'Sağlıklı', 'root': 'sağlık', 'type': 'Noun'}, {'input': 'Sağlıklı', 'root': 'Sağlık', 'type': 'Noun'}, {'input': 'Sağlıklı', 'root': 'sağ', 'type': 'Adjective'}, {'input': 'Sağlıklı', 'root': 'sağ', 'type': 'Noun'}, {'input': 'olmak', 'root': 'olmak', 'type': 'Verb'}]"
Mutlu yaşamak güzel,"[{'input': 'Mutlu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'Mutlu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}]"
tüm insanlara dileğim,"[{'input': 'tüm', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'tüm', 'root': 'tüm', 'type': 'Determiner'}, {'input': 'tüm', 'root': 'tüm', 'type': 'Noun'}, {'input': 'insanlara', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlara', 'root': 'insan', 'type': 'Adjective'}, {'input': 'dileğim', 'root': 'dilek', 'type': 'Noun'}, {'input': 'dileğim', 'root': 'dilek', 'type': 'Noun'}]"
Sabahları kapıyı ilk açtığımda,"[{'input': 'Sabahları', 'root': 'sabahları', 'type': 'Adverb'}, {'input': 'Sabahları', 'root': 'sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'Sabahları', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'kapıyı', 'root': 'kapı', 'type': 'Noun'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adjective'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Adverb'}, {'input': 'ilk', 'root': 'ilk', 'type': 'Noun'}, {'input': 'açtığımda', 'root': 'açmak', 'type': 'Verb'}]"
Köpeğim ARAP,"[{'input': 'Köpeğim', 'root': 'köpek', 'type': 'Noun'}, {'input': 'Köpeğim', 'root': 'köpek', 'type': 'Noun'}, {'input': 'ARAP', 'root': 'Arap', 'type': 'Adjective'}, {'input': 'ARAP', 'root': 'arap', 'type': 'Adjective'}, {'input': 'ARAP', 'root': 'Arap', 'type': 'Noun'}, {'input': 'ARAP', 'root': 'arap', 'type': 'Noun'}]"
Günaydın diyor bana,"[{'input': 'Günaydın', 'root': 'günaydın', 'type': 'Interjection'}, {'input': 'Günaydın', 'root': 'Günaydın', 'type': 'Noun'}, {'input': 'Günaydın', 'root': 'Günay', 'type': 'Noun'}, {'input': 'diyor', 'root': 'demek', 'type': 'Verb'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}]"
Yere yatıp karnını açıyor,"[{'input': 'Yere', 'root': 'yermek', 'type': 'Verb'}, {'input': 'Yere', 'root': 'yer', 'type': 'Noun'}, {'input': 'yatıp', 'root': 'yatmak', 'type': 'Verb'}, {'input': 'karnını', 'root': 'karın', 'type': 'Noun'}, {'input': 'karnını', 'root': 'karın', 'type': 'Noun'}, {'input': 'açıyor', 'root': 'açmak', 'type': 'Verb'}]"
Okşamamı istiyor,"[{'input': 'Okşamamı', 'root': 'okşamak', 'type': 'Verb'}, {'input': 'istiyor', 'root': 'istemek', 'type': 'Verb'}]"
Herkesin canlının beklentisi var,"[{'input': 'Herkesin', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'Herkesin', 'root': 'herk', 'type': 'Noun'}, {'input': 'canlının', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlının', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlının', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlının', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlının', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlının', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlının', 'root': 'can', 'type': 'Noun'}, {'input': 'canlının', 'root': 'can', 'type': 'Noun'}, {'input': 'canlının', 'root': 'can', 'type': 'Adjective'}, {'input': 'canlının', 'root': 'can', 'type': 'Adjective'}, {'input': 'beklentisi', 'root': 'beklenti', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Arka balkona yerleşip,"[{'input': 'Arka', 'root': 'arka', 'type': 'Adjective'}, {'input': 'Arka', 'root': 'ark', 'type': 'Noun'}, {'input': 'Arka', 'root': 'arka', 'type': 'Noun'}, {'input': 'balkona', 'root': 'balkon', 'type': 'Noun'}, {'input': 'yerleşip', 'root': 'yerleşmek', 'type': 'Verb'}, {'input': 'yerleşip', 'root': 'yer', 'type': 'Noun'}]"
Kahvaltı yapıyoruz,"[{'input': 'Kahvaltı', 'root': 'kahvaltı', 'type': 'Noun'}, {'input': 'yapıyoruz', 'root': 'yapmak', 'type': 'Verb'}]"
Serçeler kumrular,"[{'input': 'Serçeler', 'root': 'serçe', 'type': 'Noun'}, {'input': 'Serçeler', 'root': 'serçe', 'type': 'Noun'}, {'input': 'kumrular', 'root': 'kumru', 'type': 'Noun'}, {'input': 'kumrular', 'root': 'Kumru', 'type': 'Noun'}, {'input': 'kumrular', 'root': 'kumru', 'type': 'Noun'}, {'input': 'kumrular', 'root': 'Kumru', 'type': 'Noun'}]"
Etrafımızda dolaşıyorlar,"[{'input': 'Etrafımızda', 'root': 'etraf', 'type': 'Noun'}, {'input': 'dolaşıyorlar', 'root': 'dolaşmak', 'type': 'Verb'}, {'input': 'dolaşıyorlar', 'root': 'do', 'type': 'Noun'}]"
Düşen birkaç kırıntıyı,"[{'input': 'Düşen', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'birkaç', 'root': 'birkaç', 'type': 'Adjective'}, {'input': 'birkaç', 'root': 'birkaç', 'type': 'Determiner'}, {'input': 'kırıntıyı', 'root': 'kırıntı', 'type': 'Noun'}]"
Alabilmek çırpınıyorlar,"[{'input': 'Alabilmek', 'root': 'almak', 'type': 'Verb'}, {'input': 'çırpınıyorlar', 'root': 'çırpınmak', 'type': 'Verb'}]"
Onlara ekmek ufalıyoruz,"[{'input': 'Onlara', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Onlara', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Onlara', 'root': 'on', 'type': 'Numeral'}, {'input': 'ekmek', 'root': 'Ekmek', 'type': 'Noun'}, {'input': 'ekmek', 'root': 'ekmek', 'type': 'Noun'}, {'input': 'ekmek', 'root': 'ekmek', 'type': 'Verb'}, {'input': 'ufalıyoruz', 'root': 'ufalamak', 'type': 'Verb'}, {'input': 'ufalıyoruz', 'root': 'ufalmak', 'type': 'Verb'}]"
Ektiğimiz hercai menekşeler,"[{'input': 'Ektiğimiz', 'root': 'ekmek', 'type': 'Verb'}, {'input': 'Ektiğimiz', 'root': 'ekmek', 'type': 'Verb'}, {'input': 'hercai', 'root': 'hercaî', 'type': 'Noun'}, {'input': 'menekşeler', 'root': 'menekşe', 'type': 'Noun'}, {'input': 'menekşeler', 'root': 'menekşe', 'type': 'Noun'}]"
Bizden yana bakıyor,"[{'input': 'Bizden', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'Bizden', 'root': 'biz', 'type': 'Noun'}, {'input': 'Bizden', 'root': 'Bizde', 'type': 'Noun'}, {'input': 'yana', 'root': 'yana', 'type': 'PostPositive'}, {'input': 'yana', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yana', 'root': 'yan', 'type': 'Noun'}, {'input': 'bakıyor', 'root': 'bakmak', 'type': 'Verb'}]"
Renkli kara gözleriyle,"[{'input': 'Renkli', 'root': 'renk', 'type': 'Noun'}, {'input': 'kara', 'root': 'kara', 'type': 'Adjective'}, {'input': 'kara', 'root': 'karmak', 'type': 'Verb'}, {'input': 'kara', 'root': 'karamak', 'type': 'Verb'}, {'input': 'kara', 'root': 'kar', 'type': 'Noun'}, {'input': 'kara', 'root': 'kâr', 'type': 'Noun'}, {'input': 'kara', 'root': 'kara', 'type': 'Noun'}, {'input': 'gözleriyle', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözleriyle', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözleriyle', 'root': 'göz', 'type': 'Noun'}]"
İnsan yeşilliği,"[{'input': 'İnsan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsan', 'root': 'insan', 'type': 'Noun'}, {'input': 'yeşilliği', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'yeşilliği', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'yeşilliği', 'root': 'yeşil', 'type': 'Noun'}, {'input': 'yeşilliği', 'root': 'yeşil', 'type': 'Noun'}]"
güzelliği serinliği,"[{'input': 'güzelliği', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzelliği', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzelliği', 'root': 'güzel', 'type': 'Noun'}, {'input': 'güzelliği', 'root': 'güzel', 'type': 'Noun'}, {'input': 'serinliği', 'root': 'serin', 'type': 'Adjective'}, {'input': 'serinliği', 'root': 'serin', 'type': 'Adjective'}]"
Dondurup saklamak istiyor,"[{'input': 'Dondurup', 'root': 'donmak', 'type': 'Verb'}, {'input': 'saklamak', 'root': 'saklamak', 'type': 'Verb'}, {'input': 'istiyor', 'root': 'istemek', 'type': 'Verb'}]"
Yazın sıcağında,"[{'input': 'Yazın', 'root': 'yazın', 'type': 'Adverb'}, {'input': 'Yazın', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'Yazın', 'root': 'yaz', 'type': 'Noun'}, {'input': 'Yazın', 'root': 'yaz', 'type': 'Noun'}, {'input': 'Yazın', 'root': 'yazı', 'type': 'Noun'}, {'input': 'Yazın', 'root': 'yazın', 'type': 'Noun'}, {'input': 'sıcağında', 'root': 'sıcak', 'type': 'Noun'}, {'input': 'sıcağında', 'root': 'sıcak', 'type': 'Noun'}, {'input': 'sıcağında', 'root': 'sıcak', 'type': 'Adjective'}, {'input': 'sıcağında', 'root': 'sıcak', 'type': 'Adjective'}]"
Kuruyup sarardığında doğa,"[{'input': 'Kuruyup', 'root': 'kurumak', 'type': 'Verb'}, {'input': 'sarardığında', 'root': 'sararmak', 'type': 'Verb'}, {'input': 'sarardığında', 'root': 'sararmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}]"
Çözdürmek,"[{'input': 'Çözdürmek', 'root': 'çözmek', 'type': 'Verb'}]"
Marul soğan sarımsak,"[{'input': 'Marul', 'root': 'marul', 'type': 'Noun'}, {'input': 'soğan', 'root': 'soğan', 'type': 'Noun'}, {'input': 'sarımsak', 'root': 'sarımsak', 'type': 'Noun'}, {'input': 'sarımsak', 'root': 'sarım', 'type': 'Noun'}]"
Arka bahçede hazır,"[{'input': 'Arka', 'root': 'arka', 'type': 'Adjective'}, {'input': 'Arka', 'root': 'ark', 'type': 'Noun'}, {'input': 'Arka', 'root': 'arka', 'type': 'Noun'}, {'input': 'bahçede', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçede', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'hazır', 'root': 'hazır', 'type': 'Adjective'}, {'input': 'hazır', 'root': 'hazır', 'type': 'Adverb'}]"
Domates biber fidanları,"[{'input': 'Domates', 'root': 'domates', 'type': 'Noun'}, {'input': 'biber', 'root': 'biber', 'type': 'Noun'}, {'input': 'fidanları', 'root': 'fidan', 'type': 'Noun'}, {'input': 'fidanları', 'root': 'fidan', 'type': 'Noun'}, {'input': 'fidanları', 'root': 'fidan', 'type': 'Noun'}, {'input': 'fidanları', 'root': 'fidan', 'type': 'Noun'}]"
Yaza yetişiyor,"[{'input': 'Yaza', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'Yaza', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yetişiyor', 'root': 'yetişmek', 'type': 'Verb'}]"
Bülbül karatavuk ötüyor,"[{'input': 'Bülbül', 'root': 'bülbül', 'type': 'Noun'}, {'input': 'karatavuk', 'root': 'karatavuk', 'type': 'Noun'}, {'input': 'ötüyor', 'root': 'ötmek', 'type': 'Verb'}]"
